"microbe","microbe_peryton_author_svd64_000","microbe_peryton_author_svd64_001","microbe_peryton_author_svd64_002","microbe_peryton_author_svd64_003","microbe_peryton_author_svd64_004","microbe_peryton_author_svd64_005","microbe_peryton_author_svd64_006","microbe_peryton_author_svd64_007","microbe_peryton_author_svd64_008","microbe_peryton_author_svd64_009","microbe_peryton_author_svd64_010","microbe_peryton_author_svd64_011","microbe_peryton_author_svd64_012","microbe_peryton_author_svd64_013","microbe_peryton_author_svd64_014","microbe_peryton_author_svd64_015","microbe_peryton_author_svd64_016","microbe_peryton_author_svd64_017","microbe_peryton_author_svd64_018","microbe_peryton_author_svd64_019","microbe_peryton_author_svd64_020","microbe_peryton_author_svd64_021","microbe_peryton_author_svd64_022","microbe_peryton_author_svd64_023","microbe_peryton_author_svd64_024","microbe_peryton_author_svd64_025","microbe_peryton_author_svd64_026","microbe_peryton_author_svd64_027","microbe_peryton_author_svd64_028","microbe_peryton_author_svd64_029","microbe_peryton_author_svd64_030","microbe_peryton_author_svd64_031","microbe_peryton_author_svd64_032","microbe_peryton_author_svd64_033","microbe_peryton_author_svd64_034","microbe_peryton_author_svd64_035","microbe_peryton_author_svd64_036","microbe_peryton_author_svd64_037","microbe_peryton_author_svd64_038","microbe_peryton_author_svd64_039","microbe_peryton_author_svd64_040","microbe_peryton_author_svd64_041","microbe_peryton_author_svd64_042","microbe_peryton_author_svd64_043","microbe_peryton_author_svd64_044","microbe_peryton_author_svd64_045","microbe_peryton_author_svd64_046","microbe_peryton_author_svd64_047","microbe_peryton_author_svd64_048","microbe_peryton_author_svd64_049","microbe_peryton_author_svd64_050","microbe_peryton_author_svd64_051","microbe_peryton_author_svd64_052","microbe_peryton_author_svd64_053","microbe_peryton_author_svd64_054","microbe_peryton_author_svd64_055","microbe_peryton_author_svd64_056","microbe_peryton_author_svd64_057","microbe_peryton_author_svd64_058","microbe_peryton_author_svd64_059","microbe_peryton_author_svd64_060","microbe_peryton_author_svd64_061","microbe_peryton_author_svd64_062","microbe_peryton_author_svd64_063"
"Pseudeurotiaceae","2.199742","-3.5676322","-1.5333453","-0.1857306","-0.6070997","0.026761873","-2.2702565","-0.24051645","-1.0939437","0.055772685","0.5740415","-0.066158995","0.23585084","0.35685","-0.20432077","0.020161862","-0.22566767","-0.18953462","0.048799902","-0.029812789","-0.5349968","0.19225048","0.8844145","-0.51243126","0.31894824","0.19658227","0.022938823","-0.89199644","-0.25032157","0.22307335","0.13857636","-0.94350195","-0.057809696","0.17524031","-0.16899414","-0.07027532","-0.20756884","-0.48702133","-0.029709613","-0.09511508","-0.5044286","0.1174896","-0.3475795","0.44931462","0.24135214","0.09180351","-0.33800507","-0.04982486","-0.023020413","-0.16167136","0.23215733","-0.08075159","0.27306724","-0.039038576","0.09597668","-0.20297058","0.10546846","-0.4664713","0.0010214521","0.05098279","0.039801247","0.04606358","0.06344153","0.002177787"
"Pseudidiomarina","-0.6484863","-0.015478541","-6.9346905e-05","-0.011373643","-0.028520038","0.0002914607","0.007846146","0.07335012","-0.02251712","0.012538642","-0.023003055","0.00921737","-0.040065646","0.033646263","-0.014580617","0.03822976","-0.058655","-0.02382537","0.0053860703","-0.009542235","-0.024634497","0.021115376","0.087519236","-0.024349974","0.050247453","-0.009594442","0.017315688","-0.055664044","0.0015143268","0.010709903","0.022988202","-0.07744179","-0.020486357","-0.0071166256","-0.07060417","0.016036129","-0.0072651017","-0.009461269","-0.0096593695","-0.03594281","0.00031572644","-0.017422734","-0.007806938","-0.01511657","-0.04197113","-0.03468884","-0.035285417","-0.04699964","-0.022773502","-0.012469804","0.03350241","-0.032523967","0.045200285","-0.039603487","-0.03447357","-0.020214014","-0.00820415","0.009259522","-0.020110207","-0.016812304","-0.0002650734","0.0113412645","0.008296061","-0.019175097"
"Pseudoalteromonas","1.8615674","0.23412211","0.5384735","-0.18253052","-0.36098647","-0.029738892","0.32919443","1.1700276","-0.12475283","0.6387193","-0.40860814","0.09297661","-0.51495546","-0.28944963","-1.031211","0.95219666","-0.1831185","-1.6948647","-9.824742","5.7547593","-0.6708028","0.88852555","2.130366","-1.1281947","0.8200775","0.7023135","0.0585928","0.7205337","-0.17789772","0.5372425","-0.39862406","-0.8010195","-1.9443982","-0.35012585","-1.7221055","0.8130198","0.6769948","-0.16321474","0.34474963","0.49298057","2.5982082","-1.5523245","4.53689","-3.2668426","4.6085415","4.578575","0.78063095","3.2472227","-2.1475503","0.07119532","0.9132849","1.4033773","-0.48558536","0.5177229","-0.16151172","-1.4278024","-0.9579532","-0.8359583","-0.70768857","0.09474934","-1.2236147","-0.28075847","-1.0603232","0.5616567"
"Pseudobutyrivibrio","0.70162016","-0.68343365","2.1127508","-0.089178495","1.1502919","0.02183441","1.555602","-0.95383126","0.2287839","-0.11671489","0.16397353","-1.6586837","1.9343692","1.0608631","8.33877","-0.19039212","0.91730434","-1.2581885","-0.47954494","0.43388838","-1.5061849","-0.17045279","0.76117474","-0.26598004","0.84681314","-0.17274989","-0.19348668","0.15231143","0.6717021","0.6186436","-0.3152707","0.095526725","-0.79374176","0.60722977","2.12908","-0.24121214","1.3712028","-0.28971276","-3.1853848","0.83951086","-0.58324087","0.74508774","-2.3613033","-2.1487064","0.6096828","-1.6666","-0.8299924","2.6358733","0.71671623","3.6886053","-0.46805894","1.710437","0.53585786","0.11512602","-2.3575873","2.0500977","0.2986412","-2.2374957","1.9917134","2.579366","0.38521424","-0.6929041","1.4560807","3.5556026"
"Pseudobutyrivibrio ruminis","1.3488979","4.157006","-1.047342","-0.22991273","-1.2835263","-0.15910023","-2.1365538","-3.4622095","-0.97358847","-0.48393333","2.900114","0.12744686","-2.6571996","1.1969448","0.64369375","-4.1278353","-1.8654433","0.40467107","0.2643685","0.22877651","-1.1043807","-0.7242509","0.63178355","-0.4389151","0.9400106","-0.07529487","0.23571861","0.26549754","1.0765399","0.4317225","0.69132835","-1.557284","0.84997606","1.9070448","1.3953512","0.11813612","0.680994","-1.9122187","0.52030826","1.119963","1.5042654","0.47833857","-0.26121646","-0.70901537","0.9752121","0.23726018","-0.9820355","-1.1152208","0.48817226","-0.29848808","-1.4751034","-0.6849023","-0.88314825","0.6367293","-0.25079852","1.8344572","0.13822727","0.19548555","-0.062691584","-0.8505186","-0.3400798","0.3269772","-0.1841783","0.44189864"
"Pseudochrobactrum","1.8842533","0.23015797","0.5935459","-5.653522","-0.38000298","0.047791","0.42445162","2.03691","-0.49791396","0.00875898","-2.7528698","-0.8126324","-1.929523","-3.581433","-0.3510259","-2.516703","3.4935002","-0.39702475","0.43789822","-0.068712","-0.4723207","-0.1092221","0.10450919","0.31914738","-0.40541142","0.1982427","0.2131344","-0.49278226","-0.20100214","-0.22916837","0.4117626","-0.10227539","0.0635445","-0.09368182","-0.5767268","-0.33698332","0.28406003","-0.4722681","-0.05951339","-0.034551423","0.3365182","1.2246394","0.23532254","-0.34026748","-0.038280837","-0.5148779","-0.37579015","0.3350337","-0.7252725","0.33360547","0.5492664","-0.14965945","1.2750267","-0.5266788","-0.0070971665","0.30552247","0.23257586","-0.12408008","0.043270156","-0.37043446","-0.006058334","0.043058384","-0.22015992","-0.41197366"
"Pseudocitrobacter","-0.6484863","-0.015478541","-6.9346905e-05","-0.011373643","-0.028520038","0.0002914607","0.007846146","0.07335012","-0.02251712","0.012538642","-0.023003055","0.00921737","-0.040065646","0.033646263","-0.014580617","0.03822976","-0.058655","-0.02382537","0.0053860703","-0.009542235","-0.024634497","0.021115376","0.087519236","-0.024349974","0.050247453","-0.009594442","0.017315688","-0.055664044","0.0015143268","0.010709903","0.022988202","-0.07744179","-0.020486357","-0.0071166256","-0.07060417","0.016036129","-0.0072651017","-0.009461269","-0.0096593695","-0.03594281","0.00031572644","-0.017422734","-0.007806938","-0.01511657","-0.04197113","-0.03468884","-0.035285417","-0.04699964","-0.022773502","-0.012469804","0.03350241","-0.032523967","0.045200285","-0.039603487","-0.03447357","-0.020214014","-0.00820415","0.009259522","-0.020110207","-0.016812304","-0.0002650734","0.0113412645","0.008296061","-0.019175097"
"Pseudoclavibacter","-0.6484863","-0.015478541","-6.9346905e-05","-0.011373643","-0.028520038","0.0002914607","0.007846146","0.07335012","-0.02251712","0.012538642","-0.023003055","0.00921737","-0.040065646","0.033646263","-0.014580617","0.03822976","-0.058655","-0.02382537","0.0053860703","-0.009542235","-0.024634497","0.021115376","0.087519236","-0.024349974","0.050247453","-0.009594442","0.017315688","-0.055664044","0.0015143268","0.010709903","0.022988202","-0.07744179","-0.020486357","-0.0071166256","-0.07060417","0.016036129","-0.0072651017","-0.009461269","-0.0096593695","-0.03594281","0.00031572644","-0.017422734","-0.007806938","-0.01511657","-0.04197113","-0.03468884","-0.035285417","-0.04699964","-0.022773502","-0.012469804","0.03350241","-0.032523967","0.045200285","-0.039603487","-0.03447357","-0.020214014","-0.00820415","0.009259522","-0.020110207","-0.016812304","-0.0002650734","0.0113412645","0.008296061","-0.019175097"
"Pseudoclavibacter bifida","-0.6484863","-0.015478541","-6.9346905e-05","-0.011373643","-0.028520038","0.0002914607","0.007846146","0.07335012","-0.02251712","0.012538642","-0.023003055","0.00921737","-0.040065646","0.033646263","-0.014580617","0.03822976","-0.058655","-0.02382537","0.0053860703","-0.009542235","-0.024634497","0.021115376","0.087519236","-0.024349974","0.050247453","-0.009594442","0.017315688","-0.055664044","0.0015143268","0.010709903","0.022988202","-0.07744179","-0.020486357","-0.0071166256","-0.07060417","0.016036129","-0.0072651017","-0.009461269","-0.0096593695","-0.03594281","0.00031572644","-0.017422734","-0.007806938","-0.01511657","-0.04197113","-0.03468884","-0.035285417","-0.04699964","-0.022773502","-0.012469804","0.03350241","-0.032523967","0.045200285","-0.039603487","-0.03447357","-0.020214014","-0.00820415","0.009259522","-0.020110207","-0.016812304","-0.0002650734","0.0113412645","0.008296061","-0.019175097"
"Pseudoflavonifractor","1.1550837","2.5036573","1.6757234","-0.1547053","-0.45874023","-0.1823626","-3.1470397","-0.63528365","-0.27497205","-0.42153814","0.51727813","-0.75753343","0.8817089","0.37292323","-0.572388","0.82716584","0.058960196","-0.13262542","-0.23680232","-0.7525042","0.07237978","0.22554246","0.15274319","0.57673657","0.278666","-0.6799113","0.4171195","-0.541637","-0.3135915","0.33637077","-0.66289485","1.2341188","-1.6765","-0.70166355","1.5856656","0.77599955","0.6451141","-0.087111905","3.9121401","0.32257694","-1.0733118","0.13326252","3.3653216","-0.7215959","-1.3897767","0.056480445","-0.066545054","-2.576823","4.981947","1.3167539","-3.2731838","2.8985064","6.244781","-4.48265","4.297677","-0.5094239","-5.1519446","0.07506224","2.0497682","5.4094977","0.6288225","1.4595675","-2.8967876","1.8357067"
"Pseudoflavonifractor capillosus","1.5782328","-1.25605","-4.016267","-0.15462178","-1.1087897","-0.05473008","0.26235434","-1.3051506","-1.0258021","-0.016654752","1.2681986","-0.7662477","0.5356946","-0.07851397","0.040097598","6.0489407","3.8722908","-0.88896286","0.985482","0.05587802","0.8112287","0.73746836","0.083503835","1.6383669","-0.13385767","-0.7741339","-0.66230124","-0.5913654","-0.6073707","0.5160684","-0.22036688","1.1283857","0.77358675","-0.8860185","0.20732693","0.037898198","-0.24867225","-0.17643891","0.20144933","-0.12450559","0.14001445","-0.9102671","0.32286677","-2.022346","-1.0417738","-0.3828038","-0.802319","-1.1260294","-0.2602269","-1.0175161","0.95803916","0.88855463","-0.2548374","0.24653749","0.95027477","-0.15627646","0.2195515","-1.110516","-0.18281029","-0.7648476","0.87516946","-0.18168527","0.21764582","-0.69621915"
"Pseudomonaceae","-0.6484863","-0.015478541","-6.9346905e-05","-0.011373643","-0.028520038","0.0002914607","0.007846146","0.07335012","-0.02251712","0.012538642","-0.023003055","0.00921737","-0.040065646","0.033646263","-0.014580617","0.03822976","-0.058655","-0.02382537","0.0053860703","-0.009542235","-0.024634497","0.021115376","0.087519236","-0.024349974","0.050247453","-0.009594442","0.017315688","-0.055664044","0.0015143268","0.010709903","0.022988202","-0.07744179","-0.020486357","-0.0071166256","-0.07060417","0.016036129","-0.0072651017","-0.009461269","-0.0096593695","-0.03594281","0.00031572644","-0.017422734","-0.007806938","-0.01511657","-0.04197113","-0.03468884","-0.035285417","-0.04699964","-0.022773502","-0.012469804","0.03350241","-0.032523967","0.045200285","-0.039603487","-0.03447357","-0.020214014","-0.00820415","0.009259522","-0.020110207","-0.016812304","-0.0002650734","0.0113412645","0.008296061","-0.019175097"
"Pseudomonadaceae","-0.613782","0.015978754","0.08293242","-0.010922807","-0.00686702","0.097862385","-0.06253007","-0.022156488","-0.10775999","0.022446986","-0.07206908","0.08973635","0.0061352947","-0.14141667","0.10543087","0.32897842","-0.058196925","-0.15157127","0.10353446","-0.3452822","-0.025173094","-0.04587484","-0.17562279","-0.24235463","-0.044083543","0.084863275","-0.01824806","-0.0018684699","0.04613643","0.1505412","-0.17622593","-0.18689336","-0.09206488","0.0019655735","-0.12775145","-0.13218494","0.054711387","0.15132849","-0.34403253","-0.018246954","-0.76543814","0.31404427","0.07067373","0.5384987","0.0013675662","0.30079332","0.29564038","0.4654503","0.25431886","0.51590633","-0.3226308","0.011712131","-1.6673601","-0.74625266","-0.008734876","0.44148716","0.55178046","0.26214147","0.19796905","0.8779922","-0.19390592","0.31768182","-0.73436946","0.64198595"
"Pseudomonadales","-0.38514516","0.19779098","0.6289719","0.6633674","0.15495181","0.7831664","-0.2088977","-0.35355398","-0.19612478","-0.1209685","0.29980415","-0.14798374","-0.21972665","-0.760265","-0.58900875","1.4013042","0.9490239","-0.3007887","-0.5138421","-1.3047991","0.11996169","-0.14633915","-1.3656114","-2.1533556","-0.94958025","0.5237719","-1.3530928","-2.2769904","0.39153388","0.81100506","-0.9012102","-0.3947209","0.28631428","0.06296639","-0.70875275","-0.9071259","0.40790132","0.47065502","-1.3790413","-0.37674677","-1.7148707","2.3717043","0.62895036","3.515122","1.0762249","2.1624527","0.80894345","0.87317747","0.036078457","0.35764742","-1.5990473","1.3512913","-4.107364","-1.76777","1.036437","2.694715","1.8072562","3.30542","0.5701699","-0.15979633","2.9764776","-1.3671249","-4.020816","1.8822038"
"Pseudomonas","-0.6194699","0.04945835","-0.029482156","-0.020156551","0.035439476","0.094505176","-0.031489395","0.021364339","0.031178344","0.09461323","0.04693767","-0.06369527","-0.049807902","-0.01468565","-0.12071126","-0.021521796","-0.18672672","-0.1100838","0.076252036","-0.28374654","-0.094484426","-0.101009935","-0.11566182","-0.22484274","0.013480515","0.03732298","-0.027673045","-0.06270625","-0.1690255","-0.2499156","0.0040186364","-0.20824878","-0.07997683","0.07694782","0.15603137","-0.12952544","-0.027376495","-0.13296638","0.3349677","-0.057776745","-0.16189177","-0.37774453","0.22449577","0.03263847","0.517419","-0.10470141","0.077781975","-0.2271694","-0.34984493","0.25756258","-0.60005254","0.24829416","-0.22300452","-0.1541911","-0.05469449","-0.63808167","0.52030116","0.09835237","0.34093982","-0.1484128","0.38903332","0.058280542","-0.53589725","1.3673439"
"Pseudomonas aeruginosa","1.181152","0.09091761","0.3557843","-0.18196069","-0.15163274","-5.43437","0.56965804","1.4672751","0.21129175","-0.021717023","-1.3027732","-0.28222442","-0.40172154","0.8247681","-0.17312467","0.69088286","-2.707385","2.3852677","-1.6607277","-0.8439061","-3.1379666","-2.9245164","1.8841546","9.643899","-2.4835184","-3.0342717","-2.4119213","-0.8562713","-1.5150663","-0.26421067","1.6122484","-0.5048228","-0.3021148","0.31804857","0.10753517","0.7236768","-1.3121444","0.3409545","0.6212416","-1.1372344","0.61556995","2.6869328","-1.4225068","2.3886883","2.3548164","2.5914814","-1.1644084","0.5056803","0.30553973","1.5477418","-1.7233696","0.2634458","-2.4610052","0.016598685","1.1289207","1.1948552","1.2667555","3.3468285","-0.18937176","-0.025506109","1.015441","-0.32307082","-0.08014334","-0.9934977"
"Pseudomonas fluorescens","-0.6484863","-0.015478541","-6.9346905e-05","-0.011373643","-0.028520038","0.0002914607","0.007846146","0.07335012","-0.02251712","0.012538642","-0.023003055","0.00921737","-0.040065646","0.033646263","-0.014580617","0.03822976","-0.058655","-0.02382537","0.0053860703","-0.009542235","-0.024634497","0.021115376","0.087519236","-0.024349974","0.050247453","-0.009594442","0.017315688","-0.055664044","0.0015143268","0.010709903","0.022988202","-0.07744179","-0.020486357","-0.0071166256","-0.07060417","0.016036129","-0.0072651017","-0.009461269","-0.0096593695","-0.03594281","0.00031572644","-0.017422734","-0.007806938","-0.01511657","-0.04197113","-0.03468884","-0.035285417","-0.04699964","-0.022773502","-0.012469804","0.03350241","-0.032523967","0.045200285","-0.039603487","-0.03447357","-0.020214014","-0.00820415","0.009259522","-0.020110207","-0.016812304","-0.0002650734","0.0113412645","0.008296061","-0.019175097"
"Pseudomonas pseudoalcaligenes","-0.6484863","-0.015478541","-6.9346905e-05","-0.011373643","-0.028520038","0.0002914607","0.007846146","0.07335012","-0.02251712","0.012538642","-0.023003055","0.00921737","-0.040065646","0.033646263","-0.014580617","0.03822976","-0.058655","-0.02382537","0.0053860703","-0.009542235","-0.024634497","0.021115376","0.087519236","-0.024349974","0.050247453","-0.009594442","0.017315688","-0.055664044","0.0015143268","0.010709903","0.022988202","-0.07744179","-0.020486357","-0.0071166256","-0.07060417","0.016036129","-0.0072651017","-0.009461269","-0.0096593695","-0.03594281","0.00031572644","-0.017422734","-0.007806938","-0.01511657","-0.04197113","-0.03468884","-0.035285417","-0.04699964","-0.022773502","-0.012469804","0.03350241","-0.032523967","0.045200285","-0.039603487","-0.03447357","-0.020214014","-0.00820415","0.009259522","-0.020110207","-0.016812304","-0.0002650734","0.0113412645","0.008296061","-0.019175097"
"Pseudomonas putida","1.8721354","0.19257203","0.49623153","-0.13180408","-0.29976222","-0.24270989","0.5028247","1.9189271","0.19433276","0.1651537","-1.328927","-0.018903615","-0.46452442","0.5183326","-0.08649761","0.25396642","-2.723021","1.0159156","-0.63986903","-0.59826815","-1.7597148","-0.15626633","7.740582","11.054654","-2.0072463","-2.638206","-3.1167426","0.5803723","-0.41663194","-0.5131807","1.1946371","-0.5406171","-0.82266647","-0.6718436","-0.4652946","0.10346644","-0.64841133","0.20379187","-0.11558831","-0.31308404","-0.33423296","2.036999","-0.40145057","3.8073626","3.4653842","1.9303459","-0.55677557","0.63625795","0.38392505","1.3685709","-3.0645676","0.58109874","-2.9303122","-0.012885258","0.85669786","2.5466883","1.4497448","4.064502","-0.382672","0.36383235","2.0935335","-0.23970339","1.1095111","-0.9162619"
"Pseudomonas spp","-0.6484863","-0.015478541","-6.9346905e-05","-0.011373643","-0.028520038","0.0002914607","0.007846146","0.07335012","-0.02251712","0.012538642","-0.023003055","0.00921737","-0.040065646","0.033646263","-0.014580617","0.03822976","-0.058655","-0.02382537","0.0053860703","-0.009542235","-0.024634497","0.021115376","0.087519236","-0.024349974","0.050247453","-0.009594442","0.017315688","-0.055664044","0.0015143268","0.010709903","0.022988202","-0.07744179","-0.020486357","-0.0071166256","-0.07060417","0.016036129","-0.0072651017","-0.009461269","-0.0096593695","-0.03594281","0.00031572644","-0.017422734","-0.007806938","-0.01511657","-0.04197113","-0.03468884","-0.035285417","-0.04699964","-0.022773502","-0.012469804","0.03350241","-0.032523967","0.045200285","-0.039603487","-0.03447357","-0.020214014","-0.00820415","0.009259522","-0.020110207","-0.016812304","-0.0002650734","0.0113412645","0.008296061","-0.019175097"
"Pseudomonas spp.","-0.6484863","-0.015478541","-6.9346905e-05","-0.011373643","-0.028520038","0.0002914607","0.007846146","0.07335012","-0.02251712","0.012538642","-0.023003055","0.00921737","-0.040065646","0.033646263","-0.014580617","0.03822976","-0.058655","-0.02382537","0.0053860703","-0.009542235","-0.024634497","0.021115376","0.087519236","-0.024349974","0.050247453","-0.009594442","0.017315688","-0.055664044","0.0015143268","0.010709903","0.022988202","-0.07744179","-0.020486357","-0.0071166256","-0.07060417","0.016036129","-0.0072651017","-0.009461269","-0.0096593695","-0.03594281","0.00031572644","-0.017422734","-0.007806938","-0.01511657","-0.04197113","-0.03468884","-0.035285417","-0.04699964","-0.022773502","-0.012469804","0.03350241","-0.032523967","0.045200285","-0.039603487","-0.03447357","-0.020214014","-0.00820415","0.009259522","-0.020110207","-0.016812304","-0.0002650734","0.0113412645","0.008296061","-0.019175097"
